"item_id","cate_id"
"485538","1_6"
"559224","1_1"
"458043","1_27"
"523726","1_15"
"523725","1_8"
"523724","3_6"
"485531","1_17"
"523722","3_6"
"523721","1_6"
"458044","1_14"
"443434","1_2"
"527616","1_11"
"486422","1_9"
"515176","1_23"
"515175","1_1"
"515174","3_6"
"486420","1_15"
"515171","1_16"
"562163","1_12"
"478773","1_9"
"513102","1_6"
"443435","1_1"
"555356","1_5"
"502813","3_1"
"454368","1_15"
"562013","3_2"
"545876","1_8"
"545874","1_7"
"491581","1_8"
"491583","1_2"
"491586","3_6"
"257907","3_6"
"257906","1_3"
"257901","3_6"
"513207","1_6"
"317945","1_1"
"499000","3_19"
"513206","1_6"
"499008","1_14"
"489870","1_3"
"489871","1_6"
"463151","1_23"
"491630","1_3"
"491637","1_5"
"491636","1_18"
"489876","1_6"
"463154","1_2"
"463159","1_17"
"554260","3_8"
"500758","1_9"
"554262","1_9"
"554263","3_8"
"554265","1_6"
"554266","1_6"
"554267","1_6"
"554268","1_1"
"554269","1_11"
"500753","1_5"
"500752","3_2"
"500755","1_1"
"526106","1_5"
"500757","1_8"
"500756","1_3"
"558570","1_17"
"558571","1_5"
"558572","1_9"
"558573","1_5"
"558574","1_23"
"558576","1_5"
"518519","3_6"
"558578","1_3"
"558579","1_5"
"518514","1_2"
"542591","1_6"
"526101","1_2"
"506753","1_14"
"506751","1_17"
"506750","1_9"
"506757","1_23"
"506756","1_18"
"507405","1_7"
"415297","1_12"
"458958","1_6"
"513638","1_2"
"513639","3_1"
"513209","3_7"
"513632","1_14"
"484278","1_11"
"513636","1_18"
"458957","1_23"
"458956","3_1"
"484376","1_15"
"203871","1_12"
"478772","1_11"
"484378","1_23"
"526109","1_1"
"496500","1_17"
"522930","1_1"
"521240","1_6"
"521339","1_1"
"522938","1_6"
"479160","1_5"
"528939","1_6"
"554063","1_17"
"479169","1_5"
"565342","1_27"
"528930","1_6"
"565346","1_11"
"528935","1_4"
"496505","1_13"
"551017","1_6"
"544058","1_11"
"497996","1_6"
"544056","1_9"
"544057","1_6"
"538303","1_5"
"466027","1_2"
"544053","1_2"
"538307","1_6"
"544051","1_2"
"462203","1_11"
"462204","1_2"
"551012","1_5"
"540969","1_2"
"462209","1_5"
"143717","3_2"
"540962","1_1"
"540963","1_6"
"540961","1_23"
"549821","1_23"
"549822","1_6"
"549823","1_6"
"549824","1_5"
"549825","1_6"
"549826","1_7"
"549827","1_6"
"549828","1_6"
"549829","1_8"
"534387","1_3"
"543708","1_1"
"543705","1_4"
"543704","1_1"
"543702","1_6"
"543701","1_6"
"543700","1_18"
"529004","1_9"
"474320","1_27"
"529006","1_4"
"495636","1_3"
"495635","1_10"
"495634","1_5"
"495633","1_6"
"517964","1_4"
"529000","1_4"
"529001","1_4"
"502279","1_8"
"410517","3_6"
"495475","1_15"
"385869","3_6"
"507403","1_9"
"566833","1_10"
"263316","1_3"
"502276","3_23"
"502277","1_13"
"503588","1_14"
"445253","1_14"
"164102","3_2"
"356422","1_3"
"503580","1_23"
"503583","1_3"
"503582","1_11"
"503587","1_16"
"497670","1_13"
"519261","3_6"
"519260","1_2"
"519265","1_23"
"519264","1_13"
"380980","1_11"
"303144","1_2"
"478401","1_8"
"502187","1_12"
"502184","1_5"
"518078","1_6"
"502189","1_12"
"390326","1_3"
"508442","1_10"
"542140","1_5"
"431098","3_20"
"564911","1_6"
"564910","1_3"
"564913","1_8"
"564912","1_3"
"564915","1_6"
"564914","1_9"
"564917","1_6"
"476383","1_6"
"476384","1_5"
"564221","1_6"
"534463","1_1"
"467503","1_2"
"545010","1_2"
"545013","1_1"
"545015","1_6"
"545014","1_18"
"518074","1_4"
"463636","1_11"
"452118","1_14"
"463633","1_15"
"463630","1_27"
"541701","1_7"
"541700","1_12"
"541703","1_16"
"545084","1_9"
"541705","1_6"
"541704","1_15"
"507768","1_2"
"541706","1_12"
"497095","1_15"
"469774","1_8"
"469777","1_5"
"469776","3_2"
"469770","1_2"
"497093","1_6"
"497092","1_14"
"556166","1_2"
"510519","1_12"
"461160","1_11"
"461161","1_9"
"538975","1_5"
"507931","1_12"
"461166","1_12"
"461167","1_27"
"461168","1_11"
"461169","1_12"
"507939","1_8"
"538973","1_6"
"538970","1_15"
"414503","1_1"
"536915","1_6"
"528740","1_18"
"503636","1_12"
"503635","1_3"
"503639","1_12"
"503638","1_9"
"420056","1_18"
"528743","1_1"
"474933","1_15"
"462128","3_2"
"528744","1_6"
"567253","1_16"
"567252","1_18"
"567250","1_27"
"567256","1_14"
"567255","1_8"
"567259","1_8"
"567258","1_1"
"544365","1_13"
"542546","1_3"
"542547","1_6"
"542544","1_6"
"542545","1_3"
"542542","1_2"
"542540","1_6"
"431083","3_6"
"477473","1_3"
"547200","1_1"
"447854","1_7"
"477474","1_6"
"542548","1_23"
"477476","1_6"
"411098","1_6"
"544369","1_6"
"535799","1_6"
"530313","1_17"
"530310","1_15"
"530316","1_6"
"530317","1_17"
"530314","1_23"
"535791","1_3"
"535790","1_6"
"530318","1_6"
"535794","1_11"
"535797","1_11"
"535796","1_6"
"199287","3_3"
"411092","3_2"
"222401","1_17"
"567306","1_5"
"357467","1_1"
"533560","1_10"
"533561","1_13"
"467648","1_3"
"467644","1_9"
"533569","1_6"
"467641","1_6"
"544869","1_8"
"544868","1_8"
"544866","1_3"
"544865","1_8"
"544863","1_6"
"309752","1_5"
"371922","3_6"
"478870","1_6"
"260772","1_5"
"560700","1_6"
"522737","3_2"
"409528","3_2"
"340447","3_1"
"480119","1_6"
"560706","3_2"
"560708","3_2"
"480115","1_5"
"480111","1_23"
"409524","3_2"
"564179","1_3"
"458561","1_16"
"526836","1_12"
"458564","1_8"
"473386","1_19"
"458566","1_8"
"458568","1_11"
"458569","1_8"
"499943","1_6"
"567592","1_6"
"499946","1_6"
"524123","3_1"
"517329","1_5"
"524124","3_1"
"517326","1_9"
"517327","1_5"
"517322","1_9"
"524125","3_1"
"564289","1_11"
"564288","1_14"
"509570","1_17"
"509571","1_2"
"564281","1_6"
"564280","1_2"
"564283","1_6"
"567597","1_6"
"564285","1_6"
"564284","1_3"
"564287","1_3"
"441840","1_11"
"446811","1_1"
"441842","1_11"
"501172","1_2"
"382022","1_6"
"553002","1_17"
"532215","1_15"
"532214","1_6"
"535241","1_11"
"532216","1_13"
"535247","1_23"
"532213","1_23"
"535244","1_15"
"476407","1_15"
"535249","1_15"
"535248","1_4"
"532219","3_6"
"532218","1_2"
"566667","1_3"
"564133","1_18"
"534111","1_6"
"564131","1_5"
"564130","1_6"
"534114","1_5"
"534115","3_6"
"564135","1_6"
"534118","3_6"
"470123","1_9"
"564139","1_9"
"564138","1_2"
"470127","1_11"
"470124","1_17"
"471837","1_11"
"520640","1_9"
"520642","1_12"
"520645","1_23"
"520644","1_27"
"471831","1_14"
"254218","1_1"
"465068","1_8"
"528099","1_1"
"528094","1_1"
"531541","1_23"
"528096","1_1"
"528097","1_1"
"531546","1_6"
"531547","1_17"
"529829","3_2"
"487465","1_3"
"487466","1_11"
"487463","1_2"
"487462","1_5"
"531890","1_13"
"531896","1_13"
"555828","1_6"
"531894","1_11"
"531895","1_2"
"555825","1_2"
"555824","1_1"
"555827","1_9"
"555826","1_1"
"555821","1_23"
"555820","1_6"
"275024","3_2"
"555822","1_9"
"485193","1_15"
"321335","1_17"
"553006","1_6"
"456484","1_1"
"197776","3_2"
"544818","1_8"
"456352","1_5"
"567537","1_6"
"384874","1_4"
"485190","1_3"
"518328","1_3"
"567530","1_15"
"491104","1_3"
"445549","1_13"
"533363","1_5"
"485196","1_13"
"555797","1_3"
"457380","1_9"
"555795","1_27"
"457382","1_3"
"555793","1_3"
"555792","1_27"
"555791","1_6"
"555790","1_23"
"562935","1_6"
"395293","1_8"
"555799","1_3"
"555798","1_1"
"565660","1_12"
"553303","1_6"
"553300","1_3"
"447039","1_4"
"553306","1_6"
"553307","1_1"
"553304","1_1"
"553305","1_23"
"549127","1_6"
"565669","1_3"
"553308","1_9"
"553309","1_17"
"472418","1_11"
"442005","1_11"
"442007","1_11"
"485198","1_2"
"526728","1_6"
"526729","1_11"
"484924","1_12"
"526724","1_9"
"521117","1_2"
"521114","1_9"
"492420","1_11"
"526720","1_23"
"526721","1_9"
"526722","1_15"
"526723","1_14"
"484926","1_4"
"186682","3_1"
"456984","1_3"
"558196","1_13"
"228525","1_1"
"456987","1_12"
"558194","1_13"
"147621","3_3"
"330749","3_6"
"533873","1_6"
"337530","3_6"
"558193","1_13"
"522747","1_6"
"474715","1_23"
"511581","1_9"
"474711","1_8"
"474713","1_2"
"511585","1_5"
"549120","1_1"
"435649","3_2"
"533870","1_6"
"538976","1_17"
"511056","1_1"
"511057","1_6"
"511050","1_13"
"511053","1_2"
"449787","1_1"
"550765","1_15"
"456269","1_23"
"559024","1_23"
"550764","1_6"
"486348","1_23"
"563544","1_6"
"550767","1_7"
"549122","1_1"
"563540","1_11"
"550766","1_17"
"551238","1_1"
"551239","1_23"
"551235","1_5"
"551237","1_6"
"551230","3_2"
"551231","1_2"
"551232","3_2"
"551233","1_5"
"525966","1_11"
"449256","1_15"
"525964","1_23"
"525963","1_12"
"525962","1_2"
"449252","1_15"
"515775","1_6"
"515774","1_6"
"550547","1_1"
"550546","1_1"
"550541","1_6"
"525969","1_6"
"441063","1_23"
"482236","1_27"
"482235","1_3"
"482233","1_16"
"441066","1_11"
"482230","1_2"
"425061","1_3"
"441068","1_3"
"482239","1_5"
"482238","1_5"
"527187","1_23"
"527186","1_6"
"527184","1_1"
"527183","1_17"
"490377","1_2"
"527180","1_17"
"559792","1_7"
"490376","1_9"
"559797","1_2"
"527189","1_8"
"527188","1_11"
"471587","1_12"
"538972","1_3"
"523608","1_18"
"469282","1_2"
"523604","1_23"
"523605","1_18"
"523606","1_14"
"523607","1_6"
"523600","1_14"
"551490","1_1"
"551492","1_9"
"551493","1_6"
"551494","1_14"
"551496","1_5"
"551497","1_11"
"551498","1_5"
"549007","1_23"
"541943","1_5"
"558778","1_1"
"558779","1_1"
"558776","1_6"
"558777","1_1"
"558774","1_1"
"558775","1_1"
"558772","1_14"
"558773","1_1"
"558771","1_1"
"506511","1_5"
"506513","1_5"
"480100","1_11"
"506515","1_23"
"506514","1_11"
"506517","1_15"
"506516","1_23"
"506518","1_23"
"426107","1_5"
"426106","1_5"
"499979","1_5"
"553898","1_1"
"553899","1_11"
"553892","1_11"
"553893","1_6"
"553891","1_3"
"553896","1_11"
"553894","1_6"
"546134","1_12"
"484170","1_2"
"484171","1_6"
"484176","1_9"
"484174","1_17"
"559572","1_3"
"457440","1_11"
"499961","3_20"
"562394","1_6"
"562397","1_6"
"555079","1_5"
"562390","1_8"
"562393","1_2"
"562392","1_13"
"442787","1_11"
"555073","1_14"
"555070","1_3"
"562399","1_4"
"555077","1_9"
"442781","1_1"
"555075","1_27"
"513342","1_4"
"538146","1_3"
"538145","1_14"
"538144","1_11"
"538142","1_17"
"538141","1_5"
"538140","1_6"
"513348","1_14"
"418502","1_1"
"521930","1_6"
"458577","1_15"
"521932","3_2"
"523139","3_6"
"521934","1_6"
"521935","3_6"
"521936","1_3"
"521938","1_17"
"554909","1_8"
"473374","1_17"
"458574","1_15"
"524379","1_3"
"524378","1_6"
"524374","1_2"
"482019","1_5"
"524376","1_11"
"524371","1_23"
"524370","1_3"
"524373","1_1"
"458572","1_8"
"528742","1_11"
"434895","1_11"
"473370","1_17"
"523133","3_8"
"442871","1_11"
"442873","1_17"
"442872","1_3"
"442875","1_11"
"442877","1_3"
"484129","1_3"
"558221","1_11"
"554679","1_6"
"554673","1_17"
"554671","1_6"
"554670","1_15"
"554677","1_6"
"554676","1_11"
"554675","1_6"
"554674","1_15"
"547668","1_11"
"547669","1_2"
"490842","1_14"
"490840","1_23"
"547660","1_3"
"558227","1_6"
"270231","1_12"
"547665","1_15"
"547666","1_6"
"547667","1_1"
"558228","1_6"
"566886","1_2"
"512740","1_7"
"552855","1_6"
"462120","1_8"
"517047","1_6"
"559800","1_5"
"552851","1_6"
"559806","1_6"
"552853","1_3"
"484827","1_9"
"484829","1_9"
"559809","1_6"
"453636","1_13"
"552858","1_5"
"528746","1_2"
"524154","1_6"
"195843","3_1"
"311798","1_6"
"519623","1_13"
"539416","1_6"
"543166","1_3"
"220795","3_3"
"539417","1_6"
"462693","1_2"
"462691","1_23"
"557222","1_10"
"460961","1_11"
"557328","1_11"
"565682","1_11"
"525136","1_11"
"460960","1_2"
"525130","1_1"
"525131","1_12"
"525132","1_6"
"565683","1_12"
"557320","1_2"
"478496","1_14"
"557323","1_8"
"525138","1_3"
"557325","1_18"
"557326","1_10"
"557327","1_6"
"549712","1_6"
"549713","1_16"
"549710","1_6"
"549711","1_23"
"549716","1_9"
"549714","1_6"
"549715","1_3"
"549718","1_6"
"490444","1_2"
"556835","1_18"
"457734","1_11"
"556833","1_7"
"376628","1_11"
"486904","1_11"
"486907","1_9"
"461768","1_12"
"461766","1_12"
"447096","1_13"
"438319","1_1"
"457735","1_23"
"465473","1_2"
"503036","3_23"
"496877","1_14"
"496871","1_12"
"531048","1_4"
"214009","3_2"
"489652","1_3"
"492557","1_2"
"376626","1_11"
"555330","1_6"
"492552","1_5"
"492550","1_11"
"195227","1_8"
"522355","1_12"
"495411","1_18"
"522357","1_12"
"522356","1_1"
"522351","1_6"
"522350","1_14"
"522353","1_15"
"371936","1_5"
"533364","1_6"
"522359","1_6"
"522358","1_12"
"526444","1_10"
"476479","1_11"
"482016","1_11"
"526443","1_6"
"526442","1_6"
"170349","1_3"
"495410","1_9"
"546209","1_2"
"546208","1_17"
"532185","1_18"
"517853","1_13"
"482358","1_5"
"464373","1_13"
"554869","1_15"
"512990","1_7"
"512992","3_2"
"512994","1_13"
"485353","1_23"
"464379","1_13"
"561399","1_15"
"490029","1_27"
"539959","1_5"
"539958","1_6"
"478722","1_5"
"532923","1_11"
"539951","1_4"
"534108","3_2"
"490025","1_9"
"396993","1_6"
"539955","1_1"
"539954","1_1"
"424242","1_4"
"561394","1_10"
"424244","3_2"
"470130","1_6"
"458366","1_5"
"470133","1_3"
"498564","1_11"
"462902","1_23"
"498567","1_6"
"501782","1_9"
"498563","1_5"
"488288","1_3"
"561390","3_8"
"498568","1_5"
"561391","1_27"
"501309","1_14"
"542150","1_3"
"542152","1_6"
"542155","1_6"
"542154","1_6"
"542157","1_3"
"510087","1_17"
"501300","1_5"
"470136","1_17"
"501304","1_17"
"501307","1_6"
"512820","1_5"
"293363","1_6"
"485709","1_6"
"512824","1_6"
"293364","1_14"
"489485","1_5"
"485707","1_2"
"520679","1_18"
"459109","1_6"
"564730","1_2"
"478155","1_3"
"564732","1_9"
"564735","1_6"
"564734","1_3"
"478151","1_23"
"564736","1_8"
"564739","1_27"
"564738","1_6"
"518705","1_15"
"518704","1_6"
"488756","1_2"
"488757","1_23"
"518701","1_2"
"478158","1_11"
"560421","1_2"
"560420","3_2"
"560423","1_23"
"560422","1_17"
"560425","3_6"
"504879","1_6"
"560426","1_11"
"560429","1_6"
"560428","3_2"
"510551","1_23"
"510556","1_11"
"510557","1_6"
"491774","1_11"
"463055","1_5"
"491772","1_11"
"491773","1_2"
"463051","1_2"
"269243","3_2"
"491779","1_2"
"520673","1_17"
"546713","1_2"
"507883","1_1"
"504121","1_11"
"543543","1_11"
"367219","1_1"
"560399","1_8"
"556683","1_1"
"499211","1_17"
"499210","1_15"
"506650","1_17"
"506651","1_11"
"556684","1_9"
"560390","1_6"
"499219","1_17"
"560395","1_13"
"560394","1_6"
"553861","1_15"
"556686","1_2"
"387880","3_1"
"543546","1_11"
"563079","1_1"
"506331","1_17"
"543548","1_6"
"506333","1_5"
"452491","1_6"
"466107","3_20"
"479285","1_6"
"466105","1_15"
"466104","1_15"
"496463","1_5"
"466102","1_11"
"496461","1_5"
"565069","1_6"
"565066","1_1"
"565067","1_14"
"565064","1_6"
"565065","1_27"
"565062","1_3"
"424914","1_14"
"496469","1_3"
"496468","1_3"
"539303","1_5"
"466744","1_8"
"500509","3_20"
"502071","1_11"
"563075","1_23"
"512102","1_6"
"179209","3_1"
"489680","1_2"
"237579","3_1"
"502029","1_6"
"561693","3_2"
"535486","1_6"
"533345","1_1"
"496793","1_5"
"533341","1_17"
"533342","1_6"
"443255","1_1"
"533349","1_15"
"530921","1_1"
"530923","1_2"
"530922","1_6"
"530925","1_17"
"544249","1_11"
"530929","1_6"
"544246","1_11"
"544245","1_12"
"544244","1_14"
"544243","1_14"
"544241","1_18"
"544240","1_8"
"476889","1_23"
"476882","1_23"
"476881","1_23"
"476887","1_23"
"476884","1_23"
"559228","1_6"
"381345","1_18"
"519547","1_17"
"519544","3_7"
"519545","1_6"
"519540","1_1"
"519541","1_6"
"519549","1_1"
"495846","1_17"
"495847","1_8"
"495840","1_3"
"507010","1_2"
"507019","1_9"
"503776","1_15"
"509313","1_27"
"509310","1_2"
"509311","1_13"
"503773","1_8"
"452185","1_14"
"504206","1_11"
"420154","1_11"
"488370","1_4"
"296720","1_3"
"493487","1_3"
"452180","1_14"
"532061","1_11"
"452181","1_14"
"566009","1_11"
"564895","1_6"
"564896","1_18"
"564897","1_17"
"532431","1_12"
"564891","1_17"
"532433","1_6"
"523906","1_1"
"476267","1_6"
"529830","1_3"
"529833","1_6"
"476264","1_8"
"532439","3_6"
"532438","1_11"
"476261","1_11"
"529836","1_3"
"465205","1_5"
"488377","1_2"
"465207","1_5"
"515442","1_1"
"504098","1_5"
"504099","1_3"
"504096","1_27"
"504097","1_17"
"197927","3_2"
"504091","1_17"
"399799","1_1"
"490452","1_6"
"259773","1_6"
"465203","1_5"
"259776","3_6"
"259777","3_6"
"465202","1_5"
"512112","1_11"
"446607","1_8"
"478900","1_13"
"430525","1_9"
"428385","1_1"
"392401","1_5"
"555817","1_8"
"536439","1_14"
"522984","1_14"
"536431","1_5"
"536432","1_6"
"536435","1_1"
"536436","1_6"
"567354","1_3"
"567355","1_5"
"567352","1_11"
"567353","1_6"
"567350","1_11"
"515292","1_16"
"567358","1_6"
"567359","1_6"
"556352","1_27"
"556353","1_3"
"498975","1_5"
"498970","1_5"
"519166","1_6"
"556351","1_2"
"519625","1_6"
"556357","1_6"
"513480","1_2"
"556355","1_8"
"508549","1_1"
"513482","1_4"
"481478","1_27"
"481479","1_27"
"563720","1_2"
"508540","1_1"
"508541","1_2"
"508542","1_2"
"481477","1_11"
"508544","1_8"
"508545","1_1"
"508546","1_1"
"513484","1_6"
"526369","1_5"
"565859","1_2"
"492743","1_11"
"562805","1_4"
"565856","1_12"
"565855","1_10"
"565854","1_12"
"562801","1_23"
"565852","1_1"
"565851","1_18"
"524190","3_6"
"566597","1_11"
"547556","3_2"
"535165","1_2"
"563727","3_2"
"535163","1_1"
"484502","1_11"
"514884","1_8"
"514886","1_12"
"514887","1_8"
"329060","1_1"
"514881","1_11"
"514882","1_12"
"535169","1_17"
"530103","1_6"
"508893","1_11"
"530101","1_6"
"440232","1_2"
"508896","1_9"
"492744","1_11"
"530105","1_3"
"508895","1_3"
"551803","3_6"
"521481","1_3"
"530109","1_3"
"521483","1_9"
"551807","1_11"
"551806","1_1"
"551805","1_1"
"551804","1_6"
"558369","1_2"
"547550","1_3"
"555503","1_6"
"377737","1_2"
"465303","1_11"
"488085","1_15"
"508625","1_10"
"555501","1_15"
"472995","1_2"
"555506","1_23"
"472991","1_23"
"484508","1_6"
"346080","6_1"
"324315","3_2"
"473641","1_3"
"473646","1_11"
"473647","3_2"
"517283","1_6"
"470596","1_11"
"470595","1_11"
"517280","1_5"
"470593","1_8"
"517286","1_2"
"517285","1_9"
"567869","1_11"
"371771","3_6"
"343227","1_5"
"517289","1_17"
"508622","1_6"
"470599","1_11"
"510282","1_23"
"463776","1_3"
"558478","1_6"
"508480","1_12"
"480709","1_3"
"482417","1_2"
"482414","1_6"
"482413","1_2"
"560704","1_6"
"482411","1_14"
"482410","1_23"
"419929","1_18"
"482418","1_6"
"489590","1_6"
"564077","1_6"
"564075","1_3"
"564072","1_3"
"564073","1_1"
"564070","1_6"
"564071","1_6"
"366455","1_3"
"402529","1_17"
"564078","1_27"
"564079","3_2"
"537450","1_11"
"472403","3_20"
"525330","1_15"
"525331","1_15"
"537454","1_3"
"537455","1_11"
"537458","1_6"
"558475","1_2"
"525338","1_6"
"525339","1_1"
"472401","1_11"
"269760","3_6"
"517539","1_16"
"557422","1_23"
"563867","1_17"
"563860","1_1"
"563861","1_16"
"563862","1_1"
"539307","1_6"
"563868","1_12"
"479450","1_27"
"529480","1_9"
"529481","1_3"
"529482","1_2"
"529483","1_14"
"529485","1_12"
"440909","1_3"
"529487","1_11"
"529489","1_23"
"440905","1_2"
"472404","3_2"
"489596","1_9"
"565677","1_2"
"514106","3_2"
"475771","1_11"
"561598","1_10"
"561599","1_17"
"561595","1_10"
"561592","1_10"
"561593","1_1"
"561590","1_1"
"514100","1_23"
"565674","1_6"
"525484","1_3"
"525485","1_14"
"557420","1_7"
"565672","1_9"
"515561","1_11"
"136880","3_2"
"528688","1_18"
"528681","1_3"
"528680","1_23"
"528683","1_5"
"563646","3_6"
"529158","1_3"
"529159","1_18"
"509460","1_13"
"229498","3_1"
"529152","1_15"
"529150","1_3"
"557427","1_2"
"529155","1_23"
"437857","1_17"
"532455","1_6"
"437855","1_11"
"437854","1_11"
"555618","1_8"
"555619","1_17"
"530025","1_6"
"555612","1_6"
"555613","1_11"
"555610","1_14"
"555611","1_6"
"555616","1_23"
"555617","1_7"
"555614","1_4"
"555615","1_6"
"487165","1_3"
"526681","1_6"
"530027","3_2"
"511933","1_27"
"442178","1_23"
"487163","1_12"
"508993","1_5"
"487168","1_12"
"554858","1_1"
"550895","1_17"
"508991","1_6"
"557425","1_5"
"455278","1_3"
"204997","1_5"
"551926","1_17"
"553513","1_6"
"553511","1_18"
"472206","1_16"
"553517","1_2"
"553516","1_23"
"557424","1_17"
"562028","1_9"
"562027","1_6"
"442210","1_11"
"553519","1_17"
"562024","1_11"
"562023","1_6"
"486416","1_3"
"562021","1_6"
"455902","1_4"
"474690","1_3"
"530487","1_23"
"530485","1_6"
"530483","1_6"
"521309","1_9"
"530481","3_2"
"521307","1_5"
"508998","1_6"
"521303","1_2"
"530488","3_6"
"521300","1_17"
"527228","1_8"
"527229","1_15"
"554053","1_6"
"554052","1_6"
"527220","1_3"
"554050","1_1"
"527226","1_6"
"554056","1_6"
"554055","3_6"
"527225","1_1"
"547848","1_23"
"547849","1_23"
"547840","3_15"
"547841","1_13"
"547845","1_23"
"547846","1_23"
"542549","1_13"
"449235","1_4"
"474963","1_5"
"474961","1_5"
"547592","1_5"
"547590","1_3"
"547591","1_6"
"501143","3_20"
"547597","1_6"
"501141","1_6"
"547595","1_5"
"232470","3_3"
"547598","1_15"
"547599","3_6"
"557544","1_6"
"501149","1_6"
"522768","1_5"
"490625","1_14"
"522766","1_6"
"522767","1_15"
"522760","1_6"
"522761","1_23"
"522762","3_6"
"522763","1_8"
"441746","1_8"
"441747","1_9"
"494243","1_11"
"494242","1_2"
"494245","1_14"
"441743","1_27"
"494247","1_17"
"541788","1_12"
"314274","1_4"
"447735","1_8"
"441749","1_6"
"552640","1_17"
"552641","1_13"
"552642","1_2"
"489648","1_3"
"552644","1_2"
"552645","1_4"
"559618","1_5"
"358395","1_13"
"489643","1_2"
"559617","1_5"
"559614","1_1"
"559615","1_1"
"559612","1_5"
"489646","1_2"
"559610","1_1"
"485147","1_11"
"492959","1_5"
"492958","1_2"
"410257","1_12"
"492953","1_6"
"492951","1_5"
"488513","1_11"
"492957","1_17"
"492956","1_8"
"492955","1_17"
"557508","1_27"
"520944","1_6"
"550739","1_6"
"557500","1_23"
"472119","3_2"
"550730","1_17"
"510713","1_3"
"557504","1_6"
"557505","1_3"
"550734","1_5"
"472118","1_23"
"456765","1_2"
"456766","1_8"
"198166","1_5"
"514412","1_3"
"557547","1_3"
"447737","1_8"
"456769","1_9"
"514418","1_8"
"561835","1_1"
"561834","3_6"
"561831","1_23"
"539835","1_6"
"561839","3_6"
"561838","3_6"
"539427","1_6"
"539426","1_6"
"539425","1_9"
"539424","1_14"
"539422","1_6"
"454698","1_8"
"539420","1_14"
"558251","1_12"
"558253","1_3"
"558255","1_10"
"558254","1_17"
"558257","1_9"
"539428","1_3"
"506495","1_6"
"506490","1_6"
"506491","1_23"
"506492","1_11"
"506493","1_11"
"506498","1_23"
"506499","1_23"
"549531","1_6"
"523419","1_12"
"523418","1_11"
"546078","1_8"
"546079","1_16"
"546076","1_12"
"546077","1_6"
"523417","1_6"
"523416","1_17"
"523411","1_6"
"173510","1_12"
"523413","1_11"
"523412","1_5"
"459346","1_4"
"549534","1_18"
"459348","1_4"
"280003","1_16"
"469173","1_11"
"426732","1_4"
"465923","1_6"
"465925","1_18"
"484233","1_2"
"423902","1_15"
"518547","1_11"
"499845","1_17"
"512712","1_6"
"512713","1_3"
"512711","1_1"
"512717","1_6"
"462153","1_13"
"203428","3_1"
"457418","1_1"
"556363","1_2"
"556362","1_4"
"556361","1_1"
"491362","1_6"
"491365","1_3"
"491364","1_6"
"556365","1_11"
"455128","1_16"
"491369","3_2"
"556369","1_3"
"455124","1_16"
"554738","1_13"
"554739","1_11"
"554736","1_11"
"554737","3_8"
"554734","1_18"
"554735","1_6"
"554732","1_6"
"554733","1_17"
"554731","3_2"
"232070","3_1"
"495423","1_11"
"495420","1_15"
"538489","1_18"
"538486","1_12"
"538487","1_23"
"280623","1_5"
"538481","1_5"
"554888","1_3"
"540026","1_23"
"540023","1_2"
"540022","1_8"
"540020","1_6"
"554880","1_2"
"554881","1_3"
"554882","1_6"
"495425","1_27"
"554884","1_27"
"554885","3_2"
"540029","1_5"
"540028","1_6"
"462882","1_6"
"547033","1_3"
"435654","1_9"
"547035","1_1"
"542771","1_6"
"549502","1_6"
"534963","1_23"
"542772","1_6"
"542775","1_9"
"542774","1_11"
"542777","1_17"
"549504","1_4"
"542779","1_17"
"542778","1_12"
"549509","1_8"
"557782","1_14"
"361804","3_2"
"316642","3_2"
"557018","1_6"
"557019","1_6"
"482812","1_23"
"467404","1_12"
"469128","1_11"
"214909","1_1"
"462719","1_13"
"462716","1_2"
"497205","1_5"
"497206","1_17"
"462715","1_6"
"462713","1_2"
"469122","1_3"
"469123","1_12"
"557289","1_12"
"557288","1_3"
"557287","1_11"
"557286","1_11"
"557285","1_27"
"557284","1_3"
"557283","1_6"
"557282","1_2"
"557280","1_18"
"504259","1_6"
"503208","1_6"
"503209","1_5"
"425410","1_11"
"460401","1_23"
"460402","1_13"
"503205","3_2"
"460404","1_12"
"494746","1_2"
"425417","1_11"
"492188","1_17"
"172303","3_1"
"492180","1_3"
"500952","1_11"
"466907","1_5"
"500957","1_11"
"492185","1_13"
"534120","1_5"
"560978","3_6"
"515295","1_6"
"560973","3_6"
"560971","1_7"
"560970","3_2"
"560977","1_9"
"560975","1_6"
"560974","1_7"
"546850","1_1"
"546851","1_11"
"546852","1_6"
"546853","1_19"
"532736","3_2"
"546856","1_11"
"546857","1_6"
"519159","3_6"
"519158","1_1"
"543824","1_5"
"543823","1_11"
"543820","1_6"
"543821","1_18"
"512925","1_17"
"455581","3_2"
"310562","3_1"
"462884","1_11"
"559336","3_8"
"541087","1_6"
"541084","1_8"
"120673","1_1"
"541083","1_9"
"448182","1_5"
"492153","1_27"
"466765","1_3"
"466763","1_5"
"466762","1_5"
"492152","1_3"
"436277","1_2"
"545507","1_1"
"485647","1_2"
"545505","1_3"
"545504","1_14"
"532088","1_11"
"545502","1_1"
"545501","1_23"
"545500","1_9"
"497972","1_3"
"497973","1_9"
"532086","1_23"
"567039","1_17"
"497975","1_27"
"282085","3_6"
"307546","1_5"
"468381","1_6"
"532892","1_1"
"250243","1_1"
"553830","1_9"
